disrict,client_id,client_catg,region,creation_date,target
62,train_Client_100499,11,301,26/07/1979,0.0
60,train_Client_1005,11,101,28/12/2012,0.0
62,train_Client_10050,11,301,15/12/2009,0.0
69,train_Client_100500,11,103,11/12/2014,0.0
62,train_Client_100501,11,301,30/03/1984,0.0
69,train_Client_100502,11,104,17/12/1987,0.0
60,train_Client_100503,11,101,23/04/2012,0.0
63,train_Client_100504,11,313,23/11/2013,0.0
60,train_Client_100505,11,101,27/05/2013,0.0
69,train_Client_100506,11,107,24/10/2001,0.0
60,train_Client_100507,11,101,07/09/2001,0.0
62,train_Client_100508,11,302,10/09/2015,0.0
69,train_Client_100509,11,103,22/12/2013,0.0
69,train_Client_10051,11,107,05/09/2011,1.0
62,train_Client_100510,11,309,03/06/2016,0.0
63,train_Client_100511,11,311,08/04/2015,0.0
69,train_Client_100512,11,107,09/12/2005,0.0
62,train_Client_100513,11,301,09/10/2007,0.0
62,train_Client_100514,11,309,20/10/2008,0.0
62,train_Client_100515,11,304,08/11/2002,0.0
62,train_Client_100516,11,303,09/10/1986,0.0
69,train_Client_100517,11,103,27/01/2017,0.0
63,train_Client_100518,11,312,22/12/2016,0.0
69,train_Client_100519,11,104,18/06/2013,0.0
60,train_Client_10052,11,101,30/09/2003,0.0
60,train_Client_100520,11,101,11/10/1996,0.0
62,train_Client_100521,11,301,13/05/2008,0.0
69,train_Client_100522,11,103,04/04/1978,0.0
69,train_Client_100523,11,104,23/02/2001,0.0
60,train_Client_100524,11,101,19/03/1985,0.0
69,train_Client_100525,11,104,23/06/1980,0.0
63,train_Client_100526,11,311,04/07/2011,0.0
63,train_Client_100527,11,311,13/10/2016,0.0
69,train_Client_100528,11,104,19/12/2012,0.0
60,train_Client_100529,11,101,24/09/2001,0.0
62,train_Client_10053,11,301,11/09/2008,0.0
62,train_Client_100530,51,310,04/07/2006,1.0
60,train_Client_100531,11,101,10/07/2008,0.0
60,train_Client_100532,11,101,09/01/1991,0.0
60,train_Client_100533,11,101,20/08/2010,0.0
62,train_Client_100534,11,303,26/04/2005,0.0
62,train_Client_100535,11,303,24/10/1981,0.0
62,train_Client_100536,11,310,29/12/2009,0.0
62,train_Client_100537,11,301,23/05/2003,0.0
69,train_Client_100538,11,107,13/04/2018,0.0
69,train_Client_100539,11,105,27/04/2004,0.0
69,train_Client_10054,11,107,13/10/2012,0.0
60,train_Client_100540,11,101,06/11/2000,0.0
62,train_Client_100541,11,301,30/08/2017,0.0
62,train_Client_100542,11,301,08/05/2015,0.0
60,train_Client_100543,11,101,05/10/2016,0.0
60,train_Client_100544,11,101,29/01/1980,0.0
60,train_Client_100545,11,101,04/10/1999,1.0
69,train_Client_100546,11,104,24/11/2008,0.0
63,train_Client_100547,11,311,01/07/2011,0.0
69,train_Client_100548,11,107,04/12/2013,0.0
69,train_Client_100549,11,104,15/05/1992,0.0
62,train_Client_10055,11,302,31/07/2009,0.0
69,train_Client_100550,11,107,10/07/2006,0.0
60,train_Client_100551,11,101,20/02/2009,0.0
60,train_Client_100552,11,101,26/02/1986,0.0
63,train_Client_100553,11,306,22/08/2002,0.0
63,train_Client_100554,11,311,17/05/1991,0.0
69,train_Client_100555,11,104,26/11/1987,0.0
60,train_Client_100556,12,101,29/11/2004,0.0
62,train_Client_100557,11,303,24/09/1987,0.0
62,train_Client_100558,11,309,30/04/1985,0.0
62,train_Client_100559,11,302,26/11/2007,0.0
60,train_Client_10056,11,101,12/12/2012,1.0
60,train_Client_100560,11,101,26/06/2002,0.0
62,train_Client_100561,11,304,10/11/2015,0.0
60,train_Client_100562,11,101,31/12/1977,0.0
62,train_Client_100563,11,301,15/05/1998,0.0
60,train_Client_100564,11,101,20/06/2000,0.0
60,train_Client_100565,11,101,22/03/1988,0.0
60,train_Client_100566,11,101,07/08/2012,0.0
63,train_Client_100567,11,312,31/12/1993,0.0
62,train_Client_100568,11,301,16/06/1982,0.0
69,train_Client_100569,11,104,18/05/1982,1.0
63,train_Client_10057,11,306,14/01/1987,0.0
69,train_Client_100570,11,104,13/06/2016,0.0
69,train_Client_100571,11,104,30/05/2011,0.0
63,train_Client_100572,11,312,24/09/2010,0.0
69,train_Client_100573,11,103,01/10/2010,0.0
69,train_Client_100574,11,103,31/03/1999,0.0
63,train_Client_100575,11,372,11/03/2014,0.0
63,train_Client_100576,11,311,13/06/1990,1.0
63,train_Client_100577,11,312,19/10/1983,0.0
62,train_Client_100578,11,309,10/09/2018,0.0
60,train_Client_100579,11,101,07/02/1989,0.0
69,train_Client_10058,11,107,30/05/1978,0.0
60,train_Client_100580,11,101,29/06/2012,0.0
60,train_Client_100581,11,101,22/02/2018,0.0
63,train_Client_100582,11,306,03/10/2011,0.0
63,train_Client_100583,11,312,20/04/1992,0.0
63,train_Client_100584,11,311,24/09/2012,0.0
69,train_Client_100585,11,104,12/04/2008,1.0
63,train_Client_100586,11,311,11/12/2014,0.0
63,train_Client_100587,11,311,31/12/2004,0.0
69,train_Client_100588,11,103,31/12/2002,0.0
60,train_Client_100589,11,101,31/12/2008,0.0
63,train_Client_10059,11,101,12/10/1988,0.0
69,train_Client_100590,11,103,25/01/2014,1.0
63,train_Client_100591,11,306,31/10/2007,0.0
62,train_Client_100592,11,308,01/08/2009,0.0
62,train_Client_100593,11,307,10/09/2001,0.0
69,train_Client_100594,11,103,11/01/2010,0.0
69,train_Client_100595,11,107,28/02/2003,0.0
69,train_Client_100596,11,107,16/12/2016,0.0
60,train_Client_100597,11,101,22/08/1983,0.0
60,train_Client_100598,11,101,01/09/2006,0.0
62,train_Client_100599,11,301,23/10/1985,0.0
62,train_Client_1006,11,307,21/01/2014,0.0
62,train_Client_10060,11,301,24/04/2007,0.0
62,train_Client_100600,11,302,02/05/2008,0.0
63,train_Client_100601,11,312,27/10/1989,0.0
60,train_Client_100602,11,101,02/09/2008,0.0
60,train_Client_100603,51,101,26/12/2007,0.0
69,train_Client_100604,11,107,29/08/2016,0.0
63,train_Client_100605,11,311,24/06/2016,0.0
63,train_Client_100606,11,312,26/09/2005,1.0
63,train_Client_100607,11,313,18/10/2012,1.0
62,train_Client_100608,11,304,01/03/2007,0.0
62,train_Client_100609,11,302,19/12/1996,0.0
69,train_Client_10061,11,104,14/02/2007,0.0
60,train_Client_100610,11,101,01/06/2012,0.0
63,train_Client_100611,11,312,24/05/2014,0.0
60,train_Client_100612,11,101,09/10/1991,0.0
69,train_Client_100613,11,107,09/03/2001,0.0
69,train_Client_100614,11,104,20/05/1997,0.0
60,train_Client_100615,11,101,25/08/2014,0.0
69,train_Client_100616,11,107,15/08/2013,0.0
60,train_Client_100617,11,101,19/10/2018,0.0
63,train_Client_100618,11,101,21/12/2000,0.0
62,train_Client_100619,11,303,27/02/1982,0.0
60,train_Client_10062,11,101,31/08/2012,0.0
60,train_Client_100620,11,101,15/12/2000,0.0
69,train_Client_100621,11,103,16/12/2014,0.0
63,train_Client_100622,51,312,20/11/1997,0.0
62,train_Client_100623,11,302,16/05/1996,0.0
62,train_Client_100624,11,310,27/11/2007,0.0
62,train_Client_100625,11,303,19/09/2009,0.0
63,train_Client_100626,11,312,31/12/2004,0.0
69,train_Client_100627,11,107,07/06/2018,0.0
62,train_Client_100628,11,304,28/06/2002,0.0
63,train_Client_100629,11,306,20/11/1996,0.0
62,train_Client_10063,11,302,30/06/2004,0.0
69,train_Client_100630,11,104,17/12/2003,0.0
62,train_Client_100631,11,304,17/02/2015,0.0
62,train_Client_100632,11,301,13/11/2010,0.0
69,train_Client_100633,11,103,20/09/2006,0.0
63,train_Client_100634,11,313,17/11/1995,0.0
63,train_Client_100635,11,306,31/03/2006,0.0
60,train_Client_100636,11,101,07/12/2008,0.0
69,train_Client_100637,11,104,25/11/1994,0.0
60,train_Client_100638,11,101,17/04/2008,0.0
62,train_Client_100639,11,309,24/10/2015,0.0
63,train_Client_10064,11,306,12/12/2011,0.0
60,train_Client_100640,11,101,02/02/2010,0.0
60,train_Client_100641,11,101,18/12/2002,0.0
69,train_Client_100642,11,104,30/04/2014,0.0
62,train_Client_100643,11,309,27/06/2008,0.0
63,train_Client_100644,11,306,20/05/2011,0.0
69,train_Client_100645,11,104,21/11/2017,0.0
63,train_Client_100646,11,311,13/06/1994,0.0
69,train_Client_100647,11,104,11/12/1992,0.0
63,train_Client_100648,11,311,08/03/2016,0.0
60,train_Client_100649,11,101,22/10/2014,0.0
60,train_Client_10065,11,101,25/12/2007,0.0
60,train_Client_100650,11,101,17/08/2007,0.0
63,train_Client_100651,11,101,27/12/2003,0.0
62,train_Client_100652,11,302,05/06/2018,0.0
62,train_Client_100653,11,305,28/09/2012,0.0
62,train_Client_100654,11,301,09/03/2011,0.0
60,train_Client_100655,11,101,22/04/2015,0.0
62,train_Client_100656,11,303,02/08/2008,0.0
62,train_Client_100657,11,310,10/10/2008,0.0
62,train_Client_100658,11,371,23/09/1994,0.0
69,train_Client_100659,11,104,31/12/1993,0.0
62,train_Client_10066,11,301,26/02/2007,0.0
60,train_Client_100660,11,101,08/11/1978,0.0
60,train_Client_100661,11,101,09/03/1990,0.0
69,train_Client_100662,11,103,20/02/1979,0.0
63,train_Client_100663,11,311,29/03/2001,0.0
62,train_Client_100664,11,310,30/09/1999,0.0
60,train_Client_100665,12,101,03/12/1986,0.0
63,train_Client_100666,11,306,09/08/2011,0.0
63,train_Client_100667,11,311,05/04/1988,0.0
69,train_Client_100668,11,103,14/08/2010,0.0
63,train_Client_100669,11,312,10/12/2011,0.0
62,train_Client_10067,11,302,26/12/2002,0.0
62,train_Client_100670,11,371,25/10/2017,0.0
69,train_Client_100671,11,107,16/10/1990,0.0
69,train_Client_100672,11,107,26/10/2018,0.0
69,train_Client_100673,11,103,03/11/2007,0.0
69,train_Client_100674,11,105,25/09/2013,0.0
63,train_Client_100675,11,311,31/10/2005,0.0
69,train_Client_100676,11,107,14/02/2007,0.0
62,train_Client_100677,11,301,30/09/1994,0.0
69,train_Client_100678,11,104,28/05/2012,0.0
60,train_Client_100679,11,101,28/04/1995,0.0
62,train_Client_10068,11,301,31/05/2004,0.0
63,train_Client_100680,11,311,19/11/1991,0.0
60,train_Client_100681,11,101,29/11/2017,0.0
69,train_Client_100682,12,103,10/09/1986,0.0
60,train_Client_100683,11,101,03/01/1979,0.0
63,train_Client_100684,11,311,23/03/2017,0.0
60,train_Client_100685,11,101,09/09/1993,0.0
63,train_Client_100686,11,311,01/12/2012,0.0
60,train_Client_100687,11,101,24/06/2013,0.0
62,train_Client_100688,11,303,18/02/2008,0.0
63,train_Client_100689,11,312,22/01/2018,0.0
63,train_Client_10069,11,311,24/07/2013,1.0
63,train_Client_100690,11,306,30/12/2015,0.0
63,train_Client_100691,11,313,29/12/2000,0.0
62,train_Client_100692,11,309,17/03/2012,0.0
69,train_Client_100693,11,103,06/11/1986,0.0
69,train_Client_100694,11,103,10/07/1995,1.0
63,train_Client_100695,11,306,31/07/2001,1.0
62,train_Client_100696,11,310,16/06/2011,0.0
60,train_Client_100697,11,101,29/01/2008,0.0
60,train_Client_100698,11,101,04/10/1978,0.0
63,train_Client_100699,11,312,24/12/1993,1.0
63,train_Client_1007,11,372,08/05/1996,0.0
69,train_Client_10070,11,107,16/07/2013,0.0
62,train_Client_100700,11,307,15/04/1983,0.0
69,train_Client_100701,11,107,01/12/1994,0.0
62,train_Client_100702,11,302,08/12/2014,0.0
63,train_Client_100703,11,311,18/03/2004,0.0
63,train_Client_100704,11,311,14/05/2002,0.0
62,train_Client_100705,11,305,25/10/1999,0.0
62,train_Client_100706,11,302,25/06/1997,0.0
63,train_Client_100707,11,306,30/08/1989,0.0
62,train_Client_100708,11,302,06/03/2018,0.0
62,train_Client_100709,11,304,13/06/2013,0.0
60,train_Client_10071,11,101,18/09/2009,0.0
62,train_Client_100710,11,310,09/12/1987,0.0
60,train_Client_100711,11,101,17/12/2018,0.0
69,train_Client_100712,11,103,07/04/2007,0.0
69,train_Client_100713,11,107,29/08/2006,1.0
69,train_Client_100714,11,104,24/12/2008,0.0
60,train_Client_100715,11,101,05/04/2010,0.0
63,train_Client_100716,11,312,08/12/2014,0.0
60,train_Client_100717,11,101,10/10/2006,0.0
63,train_Client_100718,11,101,10/12/2002,0.0
62,train_Client_100719,11,307,22/03/2006,0.0
62,train_Client_10072,11,301,31/10/1984,0.0
60,train_Client_100720,12,101,08/12/1995,0.0
60,train_Client_100721,11,101,15/04/1996,0.0
69,train_Client_100722,11,104,19/11/2001,0.0
60,train_Client_100723,11,101,06/03/1985,0.0
60,train_Client_100724,11,101,05/10/2011,0.0
62,train_Client_100725,11,309,23/11/2004,0.0
60,train_Client_100726,11,101,21/06/2018,0.0
60,train_Client_100727,51,101,21/06/2011,0.0
62,train_Client_100728,11,302,14/04/2014,0.0
69,train_Client_100729,11,103,29/08/2006,0.0
60,train_Client_10073,11,101,03/03/1994,0.0
62,train_Client_100730,12,309,10/07/2012,0.0
69,train_Client_100731,11,104,16/04/2014,0.0
63,train_Client_100732,11,311,31/12/1993,0.0
62,train_Client_100733,11,304,22/01/2013,0.0
69,train_Client_100734,11,104,24/07/1997,0.0
60,train_Client_100735,11,101,08/07/2014,0.0
62,train_Client_100736,11,301,12/09/2008,0.0
63,train_Client_100737,11,101,22/03/2010,0.0
69,train_Client_100738,11,107,09/08/2014,0.0
60,train_Client_100739,11,101,06/04/2010,0.0
62,train_Client_10074,11,302,04/11/1983,0.0
62,train_Client_100740,11,302,03/08/2015,0.0
62,train_Client_100741,11,307,25/10/2006,0.0
60,train_Client_100742,11,101,06/03/2007,0.0
63,train_Client_100743,11,312,02/12/2011,0.0
62,train_Client_100744,11,371,10/10/2011,0.0
62,train_Client_100745,11,303,23/05/2000,0.0
69,train_Client_100746,11,104,11/09/2012,0.0
60,train_Client_100747,11,101,19/12/2000,0.0
62,train_Client_100748,11,301,13/06/1990,0.0
62,train_Client_100749,11,307,10/03/2008,0.0
63,train_Client_10075,11,312,23/03/1993,0.0
69,train_Client_100750,11,107,28/06/1988,0.0
62,train_Client_100751,11,309,22/10/1991,0.0
62,train_Client_100752,11,303,27/10/2007,0.0
62,train_Client_100753,11,301,27/02/1984,0.0
62,train_Client_100754,11,302,19/09/2015,0.0
62,train_Client_100755,11,310,12/11/2013,0.0
63,train_Client_100756,11,399,14/10/1982,0.0
63,train_Client_100757,11,306,30/08/1989,0.0
60,train_Client_100758,11,101,11/07/1990,0.0
62,train_Client_100759,11,305,28/12/1994,0.0
69,train_Client_10076,11,107,27/11/2010,1.0
69,train_Client_100760,11,104,08/05/2002,0.0
62,train_Client_100761,11,301,05/02/2007,0.0
60,train_Client_100762,11,101,21/10/1987,0.0
62,train_Client_100763,11,301,06/12/2013,0.0
60,train_Client_100764,11,101,01/10/2001,0.0
69,train_Client_100765,11,105,11/06/2008,0.0
63,train_Client_100766,11,308,04/07/2011,0.0
62,train_Client_100767,11,304,28/11/2018,0.0
62,train_Client_100768,11,309,14/04/2010,0.0
69,train_Client_100769,11,104,14/06/2002,0.0
62,train_Client_10077,11,303,21/04/1997,0.0
60,train_Client_100770,11,101,16/07/1986,0.0
60,train_Client_100771,12,101,17/11/1977,0.0
62,train_Client_100772,11,304,13/03/2001,1.0
62,train_Client_100773,11,310,19/04/2005,0.0
69,train_Client_100774,11,107,23/09/2003,0.0
60,train_Client_100775,11,101,14/05/1980,0.0
63,train_Client_100776,11,311,04/02/2016,0.0
63,train_Client_100777,11,311,09/05/2001,0.0
62,train_Client_100778,11,303,12/08/1981,0.0
69,train_Client_100779,11,104,28/04/2003,0.0
60,train_Client_10078,11,101,15/06/2015,0.0
63,train_Client_100780,11,311,05/07/1996,0.0
62,train_Client_100781,11,302,28/12/1986,0.0
62,train_Client_100782,11,301,30/11/1988,0.0
62,train_Client_100783,11,371,08/12/1997,0.0
63,train_Client_100784,11,311,31/10/2013,0.0
63,train_Client_100785,11,308,30/07/2008,1.0
69,train_Client_100786,11,103,04/07/2015,0.0
63,train_Client_100787,11,308,29/04/2003,0.0
63,train_Client_100788,11,101,25/03/1999,0.0
69,train_Client_100789,11,106,09/05/2016,0.0
63,train_Client_10079,11,311,26/04/2000,1.0
62,train_Client_100790,11,301,05/11/1984,0.0
69,train_Client_100791,11,107,25/04/2011,0.0
60,train_Client_100792,11,101,31/12/1994,0.0
60,train_Client_100793,11,101,24/12/2002,0.0
62,train_Client_100794,11,305,26/03/2012,0.0
60,train_Client_100795,11,101,07/09/2001,0.0
63,train_Client_100796,11,311,03/08/2000,0.0
62,train_Client_100797,11,307,14/08/2010,0.0
60,train_Client_100798,11,101,31/08/2013,0.0
63,train_Client_100799,11,306,12/06/1984,0.0
63,train_Client_1008,11,311,26/03/2014,0.0
60,train_Client_10080,11,101,06/11/2013,0.0
69,train_Client_100800,11,107,31/05/2007,0.0
60,train_Client_100801,11,101,18/02/1986,0.0
60,train_Client_100802,11,101,30/11/2000,0.0
60,train_Client_100803,11,101,29/07/2003,0.0
63,train_Client_100804,11,311,04/10/1995,0.0
60,train_Client_100805,11,101,23/12/2013,0.0
62,train_Client_100806,11,305,21/06/2006,0.0
63,train_Client_100807,11,311,30/11/2000,0.0
60,train_Client_100808,11,101,28/12/2015,0.0
69,train_Client_100809,11,103,01/04/2005,0.0
60,train_Client_10081,11,101,05/02/2009,0.0
63,train_Client_100810,11,306,20/11/2015,0.0
60,train_Client_100811,11,101,26/03/1997,0.0
60,train_Client_100812,11,101,16/11/2000,0.0
69,train_Client_100813,11,107,16/04/1977,0.0
63,train_Client_100814,11,306,10/12/2016,0.0
62,train_Client_100815,11,310,30/09/1999,0.0
62,train_Client_100816,11,301,07/06/2013,0.0
63,train_Client_100817,11,311,21/06/2000,0.0
62,train_Client_100818,11,309,19/11/2012,0.0
60,train_Client_100819,11,101,24/10/2001,0.0
69,train_Client_10082,11,107,07/11/2016,0.0
69,train_Client_100820,11,107,19/12/2018,0.0
69,train_Client_100821,11,103,29/11/2016,0.0
69,train_Client_100822,11,104,25/05/1981,0.0
60,train_Client_100823,11,101,04/11/2008,0.0
62,train_Client_100824,11,302,05/04/2018,0.0
69,train_Client_100825,11,105,31/03/1999,0.0
60,train_Client_100826,11,101,01/03/2005,0.0
62,train_Client_100827,11,305,27/01/2012,0.0
60,train_Client_100828,11,101,30/05/1991,0.0
63,train_Client_100829,11,311,13/06/1988,0.0
60,train_Client_10083,11,101,11/09/1990,0.0
63,train_Client_100830,12,312,17/07/2013,0.0
62,train_Client_100831,11,309,14/03/1995,0.0
60,train_Client_100832,11,101,16/04/1998,0.0
63,train_Client_100833,11,372,31/12/1993,0.0
63,train_Client_100834,11,306,18/11/1998,0.0
62,train_Client_100835,11,303,07/07/2014,0.0
60,train_Client_100836,11,101,12/06/1982,0.0
69,train_Client_100837,11,104,15/09/2012,0.0
60,train_Client_100838,11,101,01/11/1982,0.0
62,train_Client_100839,11,303,27/11/1996,0.0
69,train_Client_10084,11,104,27/01/1986,0.0
60,train_Client_100840,11,101,23/07/2013,0.0
62,train_Client_100841,11,307,05/05/2005,0.0
69,train_Client_100842,11,104,27/04/2009,0.0
62,train_Client_100843,11,304,12/11/1992,0.0
63,train_Client_100844,11,306,28/10/1999,0.0
63,train_Client_100845,11,311,07/05/2015,0.0
60,train_Client_100846,11,101,15/04/2010,0.0
62,train_Client_100847,11,305,19/07/2011,0.0
69,train_Client_100848,51,107,17/05/2016,0.0
62,train_Client_100849,11,310,15/01/2016,0.0
60,train_Client_10085,11,101,28/07/2011,0.0
63,train_Client_100850,11,101,10/12/2002,0.0
60,train_Client_100851,11,101,18/08/1988,0.0
63,train_Client_100852,11,311,15/12/2012,0.0
60,train_Client_100853,11,101,02/04/2010,0.0
69,train_Client_100854,11,107,27/01/2012,0.0
69,train_Client_100855,11,104,29/03/1978,0.0
62,train_Client_100856,11,307,18/12/1985,0.0
63,train_Client_100857,11,312,31/12/2004,0.0
62,train_Client_100858,11,310,31/08/2001,0.0
62,train_Client_100859,11,304,17/02/1984,0.0
69,train_Client_10086,11,104,29/07/1994,0.0
62,train_Client_100860,11,307,02/08/2014,0.0
60,train_Client_100861,11,101,15/12/1977,0.0
69,train_Client_100862,11,103,31/01/2002,1.0
63,train_Client_100863,11,311,16/12/1996,0.0
60,train_Client_100864,11,101,10/04/2014,0.0
60,train_Client_100865,11,101,03/12/2014,0.0
69,train_Client_100866,11,107,26/11/1987,0.0
63,train_Client_100867,11,311,14/06/2002,0.0
62,train_Client_100868,11,302,02/04/2015,0.0
69,train_Client_100869,11,107,24/10/2013,0.0
63,train_Client_10087,11,311,31/08/2007,0.0
69,train_Client_100870,11,103,13/12/2006,1.0
62,train_Client_100871,11,303,23/03/2000,0.0
69,train_Client_100872,11,103,24/10/2001,1.0
69,train_Client_100873,11,104,16/04/2007,0.0
69,train_Client_100874,11,104,04/12/2009,0.0
62,train_Client_100875,11,301,29/10/2008,0.0
60,train_Client_100876,11,101,04/11/1981,0.0
63,train_Client_100877,11,312,19/10/2016,0.0
60,train_Client_100878,11,101,07/08/2009,0.0
60,train_Client_100879,11,101,14/04/1979,0.0
60,train_Client_10088,11,101,20/09/1994,0.0
62,train_Client_100880,11,310,23/05/1995,0.0
69,train_Client_100881,11,104,25/05/2001,0.0
63,train_Client_100882,11,311,16/12/2008,0.0
63,train_Client_100883,11,311,24/12/1993,1.0
62,train_Client_100884,11,304,18/12/2002,0.0
69,train_Client_100885,11,103,15/03/2010,0.0
60,train_Client_100886,11,101,27/09/1991,0.0
62,train_Client_100887,11,371,17/10/2008,0.0
62,train_Client_100888,11,302,21/01/2002,0.0
69,train_Client_100889,11,103,29/11/2011,0.0
63,train_Client_10089,11,311,07/05/2002,0.0
63,train_Client_100890,51,311,08/12/1997,0.0
69,train_Client_100891,11,107,15/06/2016,0.0
69,train_Client_100892,11,107,11/03/2014,0.0
62,train_Client_100893,11,304,02/11/2012,0.0
62,train_Client_100894,11,302,02/06/2016,0.0
62,train_Client_100895,11,302,03/12/2018,0.0
62,train_Client_100896,11,302,03/12/2009,1.0
69,train_Client_100897,11,107,04/04/2015,0.0
63,train_Client_100898,11,312,04/01/2007,0.0
